Product ID,SKU,Product Name,Price,Discount,No. of Sales,No. of Reviews,Seller Location,Product Link
183664654,183664654_BD-1128118854,"Black Cotton Short Sleeve T-Shirt for Men - T Shirt For Man - T Shirt For Man",157.0,65.0,1300,0,Dhaka,//www.daraz.com.bd/products/black-cotton-short-sleeve-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-i183664654.html
385978879,385978879_BD-1926268019,"Ladies Love Deign T-shirt for women in all season",99.0,55.0,17,0,Dhaka,//www.daraz.com.bd/products/ledis-i385978879.html
235463788,235463788_BD-1178725142,"Multicolor Cotton Stylish Short Sleeve T-Shirt For Men",179.0,60.0,109,0,Dhaka,//www.daraz.com.bd/products/-i235463788.html
409219997,409219997_BD-2023635821,"Exclusive Jersy half Sleeve T Shirt For Men - T Shirt",96.0,52.0,0,0,Dhaka,//www.daraz.com.bd/products/-i409219997.html
325752364,325752364_BD-1564935710,"BLUE COLOR COTTON LONG SLEEVE T- SHORT FOR MEN .",170.0,51.0,91,0,Dhaka,//www.daraz.com.bd/products/-i325752364.html
312506369,312506369_BD-1402288862,"Stylish Half Sleeve Round Neck T-Shirt and 2 Quarter Pants Combo for Boy - Comfortable and Stylish Wear",350.0,43.0,390,0,Dhaka,//www.daraz.com.bd/products/2-i312506369.html
223218247,223218247_BD-1169339757,"Comfortable Mesh Febric Casual T-Shirt for Men - Comfort Style with Half Sleeve Round Collar T-Shirt",248.0,71.0,497,0,Dhaka,//www.daraz.com.bd/products/comfortable-mesh-febric-casual-t-shirt-for-men-comfort-style-with-half-sleeve-round-collar-t-shirt-i223218247.html
411382201,411382201_BD-2034713690,"T-shirt for mens/t shirt/t shirt for man/tshirt/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ/à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°/t-shirt/à¦›à§‡à¦²à§‡à¦¦à§‡à¦° à¦—à§‡à¦žà§à¦œà¦¿/à¦—à§‡à¦žà§à¦œà¦¿/genji/tshirt for men/ganji/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ à¦¨à¦¿à¦‰ 2024/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°/boys t shirt/à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦° new",96.0,52.0,0,0,Dhaka,//www.daraz.com.bd/products/-i411382201.html
313419132,313419132_BD-1405316013,"Trendsetter -Upscale Living -Trendy Fashion Short Sleeve -T-Shirt For Man- Inventive Choice Remarkable - Disclose Styles & Luxe",199.0,63.0,79,0,Dhaka,//www.daraz.com.bd/products/-i313419132.html
229322581,229322581_BD-1172974765,"Ladies Short Sleeve Cotton & Polyestert-Shirt - T Shirt For Women",160.0,36.0,106,0,Dhaka,//www.daraz.com.bd/products/ladies-short-sleeve-cotton-polyestert-shirt-t-shirt-for-women-i229322581.html
185702586,185702586_BD-1131527294,"Naruto Itachi Uchiha Anime Black Cotton T-Shirt For Men - Itachi Uchiha T-shirts - Anime T-shirts",273.0,15.0,153,0,Khulna,//www.daraz.com.bd/products/naruto-itachi-uchiha-anime-black-cotton-t-shirt-for-men-itachi-uchiha-t-shirts-anime-t-shirts-i185702586.html
174334291,174334291_BD-1111308281,"Indispensable -Quality And Durablity -Exclusive summer collection T-shirt and pant For Men - T-Shirt - à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°- Innovative",350.0,36.0,135,0,Dhaka,//www.daraz.com.bd/products/indispensable-quality-and-durablity-exclusive-summer-collection-t-shirt-and-pant-for-men-t-shirt-innovative-i174334291.html
368597282,368597282_BD-1839708932,"International Brand Tshirt Mash Fabrics Jursey",250.0,55.0,24,0,Dhaka,//www.daraz.com.bd/products/-i368597282.html
338979902,338979902_BD-1659563130,"Design Print Tshirt Men 2024 Summer New White Casual Homme Cool T Shirt",99.0,50.0,33,0,Dhaka,//www.daraz.com.bd/products/2024-i338979902.html
325229148,325229148_BD-1559679963,"Black Cotton  Premium Quality Full Sleeve T-Shirt for Men",336.0,44.0,24,0,Dhaka,//www.daraz.com.bd/products/-i325229148.html
308056634,308056634_BD-1382401116,"New Fashion Ladies Short Sleeve T-Shirt [New Rabbit]",190.0,58.0,200,0,Dhaka,//www.daraz.com.bd/products/-i308056634.html
291090985,291090985_BD-1295181331,"Roman Reigns The Bloodline We The Ones Tribal WWE Black T-shirt For Men- Roman Reigns T-shirts For Men",259.0,14.0,191,0,Khulna,//www.daraz.com.bd/products/roman-reigns-the-bloodline-we-the-ones-tribal-wwe-black-t-shirt-for-men-roman-reigns-t-shirts-for-men-i291090985.html
218484378,218484378_BD-1166303793,"BLACK COLOUR COTTON LONG SLEEVE CASUAL T-SHART FOR MEN .",165.0,53.0,335,0,Dhaka,//www.daraz.com.bd/products/t-shart-i218484378.html
344102035,344102035_BD-1678442557,"2025 Summer New Fashionable T-Shirt For Men [ High Quality Classical Tshirt ]",96.0,47.0,584,0,Dhaka,//www.daraz.com.bd/products/2025-i344102035.html
339066958,339066958_BD-1660768320,"Indispensable -Quality And Durablity -Bula jao Casual T-Shirt For Men - T Shirt For Man- Innovative Qualityful - Easy To care and Longive",96.0,52.0,0,0,Dhaka,//www.daraz.com.bd/products/-i339066958.html
351596823,351596823_BD-1725077769,"Drop Shoulder YES' design tending t shirt for men by rks fashion",388.0,40.0,243,0,Dhaka,//www.daraz.com.bd/products/yes-i351596823.html
299564723,299564723_BD-1330528854,"Black Cotton Combo T-Shirt & trouser Pant for Man- Tshirt and trouser pants for men",437.0,27.0,17,0,Dhaka,//www.daraz.com.bd/products/black-cotton-combo-t-shirt-trouser-pant-for-man-tshirt-and-trouser-pants-for-men-i299564723.html
356134849,356134849_BD-1754340899,"ZenFab Premium Mens Solid Color T-shirt (Half Sleeve)-Carbon Black",400.0,16.0,0,0,Dhaka,//www.daraz.com.bd/products/zenfab-i356134849.html
343233950,343233950_BD-1674029108,"solid  New Stylish Casual T-Shirt for men",88.0,56.0,62,0,Dhaka,//www.daraz.com.bd/products/-i343233950.html
229178926,229178926_BD-1172873072,"Premium Quality T-Shirt For Man - T Shirt",96.0,52.0,39,0,Dhaka,//www.daraz.com.bd/products/-i229178926.html
347001904,347001904_BD-1696791370,"T-shirt and 2 Quarter Pants for Man",280.0,49.0,6,0,Dhaka,//www.daraz.com.bd/products/2-i347001904.html
343519400,343519400_BD-1675141467,"Dream Smile  Black  Desing Soft & Comfortable T-shirt For Women and girls",106.0,44.0,23,0,Dhaka,//www.daraz.com.bd/products/-i343519400.html
350756191,350756191_BD-1719245784,"Mens Premium Blank T-shirt - Lemie Green",179.0,67.0,0,0,Dhaka,//www.daraz.com.bd/products/-i350756191.html
344000370,344000370_BD-1678237910,"White Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants",272.0,32.0,14,0,Dhaka,//www.daraz.com.bd/products/-i344000370.html
325751100,325751100_BD-1564922815,"BLACK GREY COLOR COTTON LONG SLEEVE T- SHORT FOR MEN .",145.0,59.0,0,0,Dhaka,//www.daraz.com.bd/products/-i325751100.html
324521175,324521175_BD-1553169237,"Deep Black Full Sleeve Round Neck T-Shirt for Men - Ideal for Every Season - Diving into Depths of Elegance",250.0,29.0,7,0,Dhaka,//www.daraz.com.bd/products/deep-black-full-sleeve-round-neck-t-shirt-for-men-ideal-for-every-season-diving-into-depths-of-elegance-i324521175.html
299547549,299547549_BD-1330376882,"Black Cotton Combo T-Shirt &Pant for Man- Tshirt and 2 quarter pants for men",299.0,25.0,61,0,Dhaka,//www.daraz.com.bd/products/black-cotton-combo-t-shirt-pant-for-man-tshirt-and-2-quarter-pants-for-men-i299547549.html
346221295,346221295_BD-1694244817,"Black T-Shirt And 2 Quarter Pant For Men",290.0,27.0,5,0,Dhaka,//www.daraz.com.bd/products/2-i346221295.html
324898970,324898970_BD-1556185239,"Black Combo Set Short Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Summer Pant For Men",278.0,38.0,13,0,Dhaka,//www.daraz.com.bd/products/-i324898970.html
339034824,339034824_BD-1660384029,"Half sleeve Chinese jercy micro fibr DTF printed tshirt for Men",85.0,72.0,24,0,Dhaka,//www.daraz.com.bd/products/fibr-dtf-i339034824.html
317110046,317110046_BD-1437712749,"Combo SET -  T-Shirt And Trouser for Men - Soft fabric and comfortable",450.0,40.0,8,0,Dhaka,//www.daraz.com.bd/products/-i317110046.html
319796234,319796234_BD-1698354018,"Combo Set - Short Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys | OTAM",270.0,46.0,14,0,Dhaka,//www.daraz.com.bd/products/otam-i319796234.html
274826233,274826233_BD-1251419252,"Black Cotton Full  Sleeve T Shirt For Men",250.0,50.0,5,0,Dhaka,//www.daraz.com.bd/products/-i274826233.html
123828017,123828017_BD-1044067276,"Stylish & Fashionable Full Sleeve For Men - T Shirt For Man - T Shirt - T Shirt For Man - T Shirt",125.0,64.0,121,0,Dhaka,//www.daraz.com.bd/products/stylish-fashionable-full-sleeve-for-men-t-shirt-for-man-t-shirt-t-shirt-for-man-t-shirt-i123828017.html
117816870,117816870_BD-1037188540,"Half Sleeve T-Shirt for Men",115.0,59.0,34,0,Dhaka,//www.daraz.com.bd/products/-i117816870.html
406097255,406097255_BD-2014289226,"New Exclusive - T Shirt For Man",99.0,50.0,19,0,Dhaka,//www.daraz.com.bd/products/-i406097255.html
299929400,299929400_BD-1332783977,"RED COLOUR COTTON LONG SLEEVE CASUAL T- SHART FOR MEN .",170.0,39.0,21,0,Dhaka,//www.daraz.com.bd/products/-i299929400.html
227351183,227351183_BD-1171505437,"Blue&White Combo T-shirt and 2 Quarter Pants  for Man - T-Shirt - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt",299.0,50.0,172,0,Dhaka,//www.daraz.com.bd/products/bluewhite-combo-t-shirt-and-2-quarter-pants-for-man-t-shirt-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-t-shirt-i227351183.html
184412879,184412879_BD-1129330919,"Quicksilver Black Cotton Long Sleeve Tshirt  For Men - T Shirt For Man - T Sirt",199.0,72.0,1200,0,Dhaka,//www.daraz.com.bd/products/quicksilver-black-cotton-long-sleeve-tshirt-for-men-t-shirt-for-man-t-sirt-i184412879.html
121366803,121366803_BD-1041043057,"Full Sleeve O-Neck T-Shirt (Red) - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man",310.0,39.0,74,0,Dhaka,//www.daraz.com.bd/products/-i121366803.html
411371124,411371124_BD-2034573320,"2024 New Excellent T-shirts Of Good Quality Men's half-sleeved T-shirts",99.0,50.0,0,0,Dhaka,//www.daraz.com.bd/products/2024-i411371124.html
344218624,344218624_BD-1678894917,"Casual T-Shirt for Men - Infuse Everyday Comfort with Effortless Style in Your Casual Wardrobe",115.0,42.0,14,0,Dhaka,//www.daraz.com.bd/products/-i344218624.html
342269019,342269019_BD-1799911793,"Cotton Short Sleeve Tshirt For Men - T Shirt For Man",165.0,0.0,369,0,Dhaka,//www.daraz.com.bd/products/-i342269019.html
337372548,337372548_BD-1645336831,"Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys",356.0,41.0,36,0,Dhaka,//www.daraz.com.bd/products/-i337372548.html
297945125,297945125_BD-1321916634,"Texpark'S Islamic T-Shirt For Men-Muslim (Ts-207)",249.0,38.0,78,0,Dhaka,//www.daraz.com.bd/products/texparks-islamic-t-shirt-for-men-muslim-ts-207-i297945125.html
279517515,279517515_BD-1264539821,"Texpark Premium Quality Long Sleeve T Shirt (TP-09)",450.0,24.0,35,0,Dhaka,//www.daraz.com.bd/products/texpark-premium-quality-long-sleeve-t-shirt-tp-09-i279517515.html
257486852,257486852_BD-1207643501,"Quicksilver Black Cotton Long Sleeve Tshirt For Men - T Shirt For Man - T Shirt For Man",199.0,53.0,9,0,Dhaka,//www.daraz.com.bd/products/quicksilver-black-cotton-long-sleeve-tshirt-for-men-t-shirt-for-man-t-shirt-for-man-i257486852.html
231691962,231691962_BD-1174822708,"Yellow & Black Color Stylist Printed Cotton Half Sleeve T-Shirt ( Set )For Men - T Shirt For Man - T Shirt",399.0,39.0,106,0,Dhaka,//www.daraz.com.bd/products/yellow-black-color-stylist-printed-cotton-half-sleeve-t-shirt-set-for-men-t-shirt-for-man-t-shirt-i231691962.html
190944976,190944976_BD-1138155969,"Premium Stylish Black T-Shirt - Digital Print Comfortable and Soft Fabrics for Men - Full Sleeve & Round Collar",177.0,65.0,18,0,Dhaka,//www.daraz.com.bd/products/premium-stylish-black-t-shirt-digital-print-comfortable-and-soft-fabrics-for-men-full-sleeve-round-collar-i190944976.html
178741370,178741370_BD-1526605725,"Luxury Exclusive Black & White T-Shirt for Men - Effortless Style for Casual Days in Moderate Weather",360.0,45.0,1800,0,Dhaka,//www.daraz.com.bd/products/luxury-exclusive-black-white-t-shirt-for-men-effortless-style-for-casual-days-in-moderate-weather-i178741370.html
132982453,132982453_BD-1054342520,"Navy Blue T-Shirt Exclusive Comfortable Cotton Half Sleeve For Mans - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man",165.0,75.0,71,0,Dhaka,//www.daraz.com.bd/products/navy-blue-t-shirt-exclusive-comfortable-cotton-half-sleeve-for-mans-t-shirt-for-man-t-shirt-for-man-t-shirt-t-shirt-for-man-i132982453.html
125374175,125374175_BD-1045529350,"Versatile -Quality And Durablity -Stylish Tshirt For Men - Genji - T Shirt- Innovative Remarkable - Disclose Styles & Luxe",115.0,59.0,76,0,Dhaka,//www.daraz.com.bd/products/versatile-quality-and-durablity-stylish-tshirt-for-men-genji-t-shirt-innovative-remarkable-disclose-styles-luxe-i125374175.html
319621606,319621606_BD-1796795617,"solid over size t shirt for man and woman",317.0,42.0,227,0,Dhaka,//www.daraz.com.bd/products/-i319621606.html
150676926,150676926_BD-1077380273,"Maroon  Cotton Full Sleeve Casual T-Shirt For Men",216.0,57.0,646,0,Dhaka,//www.daraz.com.bd/products/-i150676926.html
321275416,321275416_BD-2017168429,"T-gallery Casual T-Shirts Half Sleeve",70.0,30.0,7,0,Dhaka,//www.daraz.com.bd/products/-i321275416.html
324231273,324231273_BD-1552122469,"mood off Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt",99.0,48.0,17,0,Dhaka,//www.daraz.com.bd/products/-i324231273.html
360287609,360287609_BD-1779295773,"Combo SET - Black T-Shirt And Trouser for Men",450.0,53.0,6,0,Dhaka,//www.daraz.com.bd/products/-i360287609.html
197630426,197630426_BD-1144258423,"Men's Fashion Short Sleeve t shirt - T Shirt For Man",104.0,86.0,37,0,Dhaka,//www.daraz.com.bd/products/-i197630426.html
314040014,314040014_BD-1409626799,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",216.0,46.0,6,0,Dhaka,//www.daraz.com.bd/products/-i314040014.html
410728870,410728870_BD-2030559026,"Premium Quality Drop Shoulder T-Shirt For Men",230.0,74.0,0,0,Dhaka,//www.daraz.com.bd/products/-i410728870.html
340768578,340768578_BD-1670760895,"Black Combo T-Shirt & trouser Pant For Man",415.0,31.0,0,0,Dhaka,//www.daraz.com.bd/products/-i340768578.html
321321761,321321761_BD-2017242586,"T-gallery Casual T-Shirts Half Sleeve",70.0,30.0,13,0,Dhaka,//www.daraz.com.bd/products/-i321321761.html
322247822,322247822_BD-2018909230,"Casual T-Shirts Half Sleeve - Stay Relaxed in Style - Round Neck - Perfect Casual Wear - Suitable for All Seasons",70.0,30.0,0,0,Dhaka,//www.daraz.com.bd/products/casual-t-shirts-half-sleeve-stay-relaxed-in-style-round-neck-perfect-casual-wear-suitable-for-all-seasons-i322247822.html
294556155,294556155_BD-2015389221,"à¦¨à¦¤à§à¦¨ à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ-à¦«à§à¦¯à¦¾à¦¬à§à¦°à¦¿à¦• à¦¸à¦«à¦Ÿ à¦à¦¬à¦‚ à¦ªà¦°à¦¤à§‡ à¦†à¦°à¦¾à¦®à¦¦à¦¾à¦¯à¦¼à¦•-à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ-à¦ªà§à¦°à§à¦·à¦¦à§‡à¦° à¦œà¦¨à§à¦¯ à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ - 294556155",95.0,5.0,0,0,Dhaka,//www.daraz.com.bd/products/294556155-i294556155.html
127712022,127712022_BD-1047650995,"Valentine New Fashionable Cotton Couple Round Neck T-shirt Combo Pack(null)",270.0,66.0,24,0,Dhaka,//www.daraz.com.bd/products/-i127712022.html
344114600,344114600_BD-1678513296,"White Combo  T-Shirt And 2 Quarter Pant For Men..",255.0,36.0,6,0,Dhaka,//www.daraz.com.bd/products/2-i344114600.html
304492121,304492121_BD-1358882423,"BLACK& ASH COLOUR COTTON LONG SLEEVE SMART EXPORT QUALITY T- SHART FOR MEN,",139.0,46.0,0,0,Dhaka,//www.daraz.com.bd/products/-i304492121.html
296475986,296475986_BD-1312075863,"Best Quality Cocacola T-shirt for men & Female",88.0,56.0,50,0,Dhaka,//www.daraz.com.bd/products/-i296475986.html
344127143,344127143_BD-1678514267,"White Combo  T-Shirt And 2 Quarter Pant For Men..",285.0,29.0,13,0,Dhaka,//www.daraz.com.bd/products/2-i344127143.html
268229129,268229129_BD-1240331584,"2 Combo  T-Shirt For Man| Half Sleeve T Shirt For Men | Combo T Shirt",179.0,40.0,0,0,Dhaka,//www.daraz.com.bd/products/2-i268229129.html
325237021,325237021_BD-1559706738,"Blue Premium Quality Full Sleeve T-Shirt for Men - Stylish and Comfortable Casual Wear in Blue",255.0,57.0,13,0,Dhaka,//www.daraz.com.bd/products/blue-premium-quality-full-sleeve-t-shirt-for-men-stylish-and-comfortable-casual-wear-in-blue-i325237021.html
325173247,325173247_BD-1559471597,"Black Premium Quality Comfort Style with Full Sleeve Round Neck T-Shirt For Men - Comfort for Everyday Wear",255.0,57.0,13,0,Dhaka,//www.daraz.com.bd/products/black-premium-quality-comfort-style-with-full-sleeve-round-neck-t-shirt-for-men-comfort-for-everyday-wear-i325173247.html
324445334,324445334_BD-1552803698,"Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt",92.0,51.0,8,0,Dhaka,//www.daraz.com.bd/products/-i324445334.html
344465823,344465823_BD-1682025131,"Black Full Sleeve T Shirt For Men",158.0,37.0,5,0,Dhaka,//www.daraz.com.bd/products/-i344465823.html
297946667,297946667_BD-1322013331,"Texpark'S Stylish T-Shirt For Men-Work Now (Ts-210)",249.0,38.0,22,0,Dhaka,//www.daraz.com.bd/products/texparks-stylish-t-shirt-for-men-work-now-ts-210-i297946667.html
215138891,215138891_BD-1255842581,"Jersey Full Sleeve Tshirt for Menz Fashion",125.0,43.0,457,0,Dhaka,//www.daraz.com.bd/products/-i215138891.html
163082578,163082578_BD-1095468197,"Full Sleeve T-shirt for Men",115.0,48.0,50,0,Dhaka,//www.daraz.com.bd/products/-i163082578.html
121713038,121713038_BD-1184146712,"Full Sleeve Men's Fashionable T-Shirt - Stay Stylish with Comfortable Full Sleeves",150.0,57.0,3800,0,Dhaka,//www.daraz.com.bd/products/full-sleeve-mens-fashionable-t-shirt-stay-stylish-with-comfortable-full-sleeves-i121713038.html
351445076,351445076_BD-1723650738,"islamic t shirt Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt",92.0,46.0,21,0,Dhaka,//www.daraz.com.bd/products/-i351445076.html
302749873,302749873_BD-1880041405,"Premium Solid T Shirt For Men- Black",165.0,53.0,109,0,Dhaka,//www.daraz.com.bd/products/premium-solid-t-shirt-for-men-black-i302749873.html
300125152,300125152_BD-1333781597,"Summer Printed Combo T-Shirt & Pant - white - T Shirt For Man - T Shirt",299.0,25.0,414,0,Dhaka,//www.daraz.com.bd/products/summer-printed-combo-t-shirt-pant-white-t-shirt-for-man-t-shirt-i300125152.html
299915327,299915327_BD-1332730774,"Black Cotton Combo T-Shirt & Trouser Pant For Man - T Shirt For Man",420.0,47.0,58,0,Dhaka,//www.daraz.com.bd/products/black-cotton-combo-t-shirt-trouser-pant-for-man-t-shirt-for-man-i299915327.html
175030552,175030552_BD-1112366392,"New stylist Catton   Half Sleeve T- Shirt For Men",150.0,40.0,25,0,Dhaka,//www.daraz.com.bd/products/-i175030552.html
133194144,133194144_BD-1054738221,"Messi Argentina( Men's Half Sleeve Casual T-Shirt)",240.0,0.0,55,0,Dhaka,//www.daraz.com.bd/products/-i133194144.html
105510381,105510381_BD-1020352885,"Fashionable And Trendy Design Funny Mens T-Shirt - T Shirt For Man - T Shirt - T Sirt",137.0,76.0,1400,0,Dhaka,//www.daraz.com.bd/products/-i105510381.html
324088516,324088516_BD-1549912195,"New High Staylish Full Sleeve Black T-Shirt For Men",248.0,29.0,64,0,Dhaka,//www.daraz.com.bd/products/-i324088516.html
275605454,275605454_BD-1253646021,"Texpark Solid T-Shirt (TS-200N) - 160-170 GSM Thickness - Ribbed Lycra Neck - Half Sleeve - Elevate Your Casual Style with Comfort and Class",219.0,37.0,312,0,Dhaka,//www.daraz.com.bd/products/texpark-solid-t-shirt-ts-200n-160-170-gsm-thickness-ribbed-lycra-neck-half-sleeve-elevate-your-casual-style-with-comfort-and-class-i275605454.html
409853240,409853240_BD-2025985845,"New T-shirt For men - Very soft",99.0,50.0,0,0,Dhaka,//www.daraz.com.bd/products/-i409853240.html
362507076,362507076_BD-1788581149,"Joker New Desing Soft & Comfortable T-shirt For Men",96.0,52.0,412,0,Dhaka,//www.daraz.com.bd/products/-i362507076.html
344043691,344043691_BD-1678383965,"Half Sleeve & Round Collar T-Shirt For Men - Comfort for Summer Wear",83.0,77.0,27,0,Dhaka,//www.daraz.com.bd/products/-i344043691.html
344007070,344007070_BD-1678238968,"White Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants",272.0,32.0,12,0,Dhaka,//www.daraz.com.bd/products/-i344007070.html
299430478,299430478_BD-1329899432,"Black Cotton Combo T-Shirt & trouser Pant For Man-Black T-shirt and Pant for men",440.0,27.0,204,0,Dhaka,//www.daraz.com.bd/products/black-cotton-combo-t-shirt-trouser-pant-for-man-black-t-shirt-and-pant-for-men-i299430478.html
230470447,230470447_BD-1173867879,"best quality cotton half sleeve t-shirt for men-Faith Garden- - T Shirt For Man - T Shirt For Man - T Shirt",140.0,65.0,11,0,Dhaka,//www.daraz.com.bd/products/best-quality-cotton-half-sleeve-t-shirt-for-men-faith-garden-t-shirt-for-man-t-shirt-for-man-t-shirt-i230470447.html
323249205,323249205_BD-1539013498,"Best Quality Casual T-shirt's for men",599.0,50.0,46,0,Dhaka,//www.daraz.com.bd/products/-i323249205.html
324445352,324445352_BD-1552807308,"Naruto Premium Quality - Stylish New T-Shirt - Casual Exclusive Half Sleeve T-Shirt for Men - Ideal for Casual Outings in Any Season",95.0,50.0,93,0,Dhaka,//www.daraz.com.bd/products/naruto-premium-quality-stylish-new-t-shirt-casual-exclusive-half-sleeve-t-shirt-for-men-ideal-for-casual-outings-in-any-season-i324445352.html
323934969,323934969_BD-1670183444,"Anime T-shirt, Naruto , Uchiha clan  T-shirt, logo on side , Jersey fabric mix t- shirt, regular half sleeve",128.0,36.0,273,0,Dhaka,//www.daraz.com.bd/products/naruto-uchiha-clan-i323934969.html
358770398,358770398_BD-1770062730,"Mens Premium Blank T-shirt -Combo- Olive,Brown, Black 3pcs 100% cotton",599.0,56.0,8,0,Dhaka,//www.daraz.com.bd/products/3-100-i358770398.html
342823599,342823599_BD-1672774213,"Car  White Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt",220.0,12.0,121,0,Dhaka,//www.daraz.com.bd/products/-i342823599.html
351464866,351464866_BD-1723800379,"smile half Sleep T-shirt For Men,stylish premium T-Shirt for Men's",93.0,48.0,33,0,Dhaka,//www.daraz.com.bd/products/-i351464866.html
330454003,330454003_BD-1609883529,"Black Color Chaina Microfiber Long Sleeve Exclusive Mens T-Shirt .",169.0,44.0,26,0,Dhaka,//www.daraz.com.bd/products/-i330454003.html
246066461,246066461_BD-1190539015,"Splendid Indispensable -Quality And Durablity -Tiktok Up Half Sleeve T-Shirt For Men - T-Shirt For Men - T Shirt- Innovative",115.0,39.0,86,0,Dhaka,//www.daraz.com.bd/products/splendid-indispensable-quality-and-durablity-tiktok-up-half-sleeve-t-shirt-for-men-t-shirt-for-men-t-shirt-innovative-i246066461.html
312778686,312778686_BD-1403136885,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",299.0,40.0,10,0,Dhaka,//www.daraz.com.bd/products/-i312778686.html
332226376,332226376_BD-1618587191,"Black Color Cotton Long Sleeve Exclusive  Men's T- Shirt.",179.0,63.0,5,0,Dhaka,//www.daraz.com.bd/products/-i332226376.html
343600526,343600526_BD-1675271428,"New T shirt -Febric soft and comfortable to wear - T Shirt For Man",112.0,47.0,59,0,Dhaka,//www.daraz.com.bd/products/-i343600526.html
350933240,350933240_BD-1766316090,"Amar Bangla Typography T-shirt - Onbajar",148.0,67.0,0,0,Dhaka,//www.daraz.com.bd/products/-i350933240.html
322251614,322251614_BD-2018906243,"Premium Stylish T-Shirt - Screen Print Comfortable and Soft Synthetic Fabrics for Men & Women - Half Sleeve & Round Collar",70.0,30.0,0,0,Dhaka,//www.daraz.com.bd/products/premium-stylish-t-shirt-screen-print-comfortable-and-soft-synthetic-fabrics-for-men-women-half-sleeve-round-collar-i322251614.html
328282953,328282953_BD-1602001419,"Cotton Full Sleeve T Shirt For Men [ Winter Collection ]",399.0,58.0,0,0,Dhaka,//www.daraz.com.bd/products/-i328282953.html
165060593,165060593_BD-1098156012,"Red Cooton Printed Short Sleeve T-Shirt For Men - Genji",105.0,84.0,21,0,Dhaka,//www.daraz.com.bd/products/-i165060593.html
276529849,276529849_BD-1255948076,"Cotton Full Sleeve T Shirt For Men",280.0,20.0,15,0,Rangpur,//www.daraz.com.bd/products/-i276529849.html
310773148,310773148_BD-1393708754,"Goku Dragon Ball Exclusive Anime Black Cotton T-shirt For Men",280.0,13.0,16,0,Khulna,//www.daraz.com.bd/products/-i310773148.html
272445526,272445526_BD-1246297028,"WHITE COLOUR COTTON LONG SLEEVE EXCULUSIVE  T-SHIRT FOR MEN..",144.0,66.0,6,0,Dhaka,//www.daraz.com.bd/products/-i272445526.html
342556188,342556188_BD-1776145742,"Half-Sleeve T-shirt, Jersey Fabric, GTA logo on Middle",139.0,31.0,28,0,Dhaka,//www.daraz.com.bd/products/gta-i342556188.html
274829061,274829061_BD-1251419157,"Black Cotton Full  Sleeve T Shirt For Men",250.0,50.0,18,0,Dhaka,//www.daraz.com.bd/products/-i274829061.html
302179210,302179210_BD-1344050217,"Ladies Short Sleeve cotton T-Shirt",189.0,24.0,11,0,Dhaka,//www.daraz.com.bd/products/-i302179210.html
343997832,343997832_BD-1678235692,"White Sleeveless Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants",285.0,29.0,10,0,Dhaka,//www.daraz.com.bd/products/-i343997832.html
325484188,325484188_BD-1561274686,"Black Color Chaina Microfiber Long sleeve Excusive Men's T- Shirt",157.0,69.0,0,0,Dhaka,//www.daraz.com.bd/products/-i325484188.html
222767286,222767286_BD-1169055546,"casual printed jersey T shirt for Man",99.0,42.0,83,0,Dhaka,//www.daraz.com.bd/products/-i222767286.html
